slug,title,category,practice_status,quiz_status,content_type,exercise_type,exercise_instructions,prompt_sentence,prompt_answer,prompt_explanation,prompt_options,question_text,question_correct_answer,question_options,question_explanation,question_difficulty
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I fill_blank every day.,Yo verbso,This is the KS3-level explanation for fill_blank in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I conjugation every day.,Yo verbso,This is the KS3-level explanation for conjugation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Weather Verbs topic.,Option1|Option2|Option3|Option4,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Weather Verbs topic.,Option1|Option2|Option3|Option4,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Weather Verbs topic.,Option1|Option2|Option3|Option4,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Weather Verbs topic.,Option1|Option2|Option3|Option4,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Weather Verbs topic.,Option1|Option2|Option3|Option4,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I multiple_choice every day.,Yo verbso,This is the KS3-level explanation for multiple_choice in the Weather Verbs topic.,Option1|Option2|Option3|Option4,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I translation every day.,Yo verbso,This is the KS3-level explanation for translation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I transformation every day.,Yo verbso,This is the KS3-level explanation for transformation in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Weather Verbs.,(VERBS/Weather Verbs) Translate: I substitution every day.,Yo verbso,This is the KS3-level explanation for substitution in the Weather Verbs topic.,,,,,,
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Weather Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Weather Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Weather Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Weather Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Weather Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Weather Verbs?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Weather Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Weather Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Weather Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Weather Verbs?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
weather-verbs,Weather Verbs,verbs,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Weather Verbs?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,conjugation,Complete the conjugation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I conjugation every day.,Yo word-formationo,This is the KS3-level explanation for conjugation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I multiple_choice every day.,Yo word-formationo,This is the KS3-level explanation for multiple_choice in the Adjective Adverb topic.,Option1|Option2|Option3|Option4,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I multiple_choice every day.,Yo word-formationo,This is the KS3-level explanation for multiple_choice in the Adjective Adverb topic.,Option1|Option2|Option3|Option4,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I multiple_choice every day.,Yo word-formationo,This is the KS3-level explanation for multiple_choice in the Adjective Adverb topic.,Option1|Option2|Option3|Option4,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I multiple_choice every day.,Yo word-formationo,This is the KS3-level explanation for multiple_choice in the Adjective Adverb topic.,Option1|Option2|Option3|Option4,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I multiple_choice every day.,Yo word-formationo,This is the KS3-level explanation for multiple_choice in the Adjective Adverb topic.,Option1|Option2|Option3|Option4,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,multiple_choice,Complete the multiple_choice exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I multiple_choice every day.,Yo word-formationo,This is the KS3-level explanation for multiple_choice in the Adjective Adverb topic.,Option1|Option2|Option3|Option4,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I translation every day.,Yo word-formationo,This is the KS3-level explanation for translation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I translation every day.,Yo word-formationo,This is the KS3-level explanation for translation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I translation every day.,Yo word-formationo,This is the KS3-level explanation for translation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,translation,Complete the translation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I translation every day.,Yo word-formationo,This is the KS3-level explanation for translation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I transformation every day.,Yo word-formationo,This is the KS3-level explanation for transformation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I transformation every day.,Yo word-formationo,This is the KS3-level explanation for transformation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,transformation,Complete the transformation exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I transformation every day.,Yo word-formationo,This is the KS3-level explanation for transformation in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I substitution every day.,Yo word-formationo,This is the KS3-level explanation for substitution in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I substitution every day.,Yo word-formationo,This is the KS3-level explanation for substitution in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,MISSING,practice,substitution,Complete the substitution exercise for Adjective Adverb.,(WORD-FORMATION/Adjective Adverb) Translate: I substitution every day.,Yo word-formationo,This is the KS3-level explanation for substitution in the Adjective Adverb topic.,,,,,,
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Adjective Adverb?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Adjective Adverb?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Adjective Adverb?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Adjective Adverb?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Adjective Adverb?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Adjective Adverb?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Adjective Adverb?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the advanced rule for Adjective Adverb?,The advanced answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the advanced explanation, suitable for KS3 students.",advanced
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Adjective Adverb?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the intermediate rule for Adjective Adverb?,The intermediate answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the intermediate explanation, suitable for KS3 students.",intermediate
adjective-adverb,Adjective Adverb,word-formation,COMPLETED,COMPLETED,quiz,multiple_choice,,,,,,Quiz: What is the beginner rule for Adjective Adverb?,The beginner answer.,Wrong1|The correct answer.|Wrong2|Wrong3,"This is the beginner explanation, suitable for KS3 students.",beginner
adjective-noun,Adjective Noun,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Noun.,(WORD-FORMATION/Adjective Noun) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Noun topic.,,,,,,
adjective-noun,Adjective Noun,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Noun.,(WORD-FORMATION/Adjective Noun) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Noun topic.,,,,,,
adjective-noun,Adjective Noun,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Noun.,(WORD-FORMATION/Adjective Noun) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Noun topic.,,,,,,
adjective-noun,Adjective Noun,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Noun.,(WORD-FORMATION/Adjective Noun) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Noun topic.,,,,,,
adjective-noun,Adjective Noun,word-formation,COMPLETED,MISSING,practice,fill_blank,Complete the fill_blank exercise for Adjective Noun.,(WORD-FORMATION/Adjective Noun) Translate: I fill_blank every day.,Yo word-formationo,This is the KS3-level explanation for fill_blank in the Adjective Noun topic.,,,,,,
